STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-01,2.91,,0.2,,0,0,,64,54,,310,320,8.9,12.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-02,2.24,,0.54,,0,0,,57,45,,340,330,8.9,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-03,2.24,,0.29,,0,0,,54,49,,360,20,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-04,9.84,,1.01,,,0,,64,44,,250,220,25.1,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-05,10.96,,0,,0,0,,57,42,,270,260,23,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-06,3.36,,0,,0,0,,69,38,,320,320,10.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-07,3.58,,0,,0,0,,67,37,,170,180,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-08,6.71,,0.01,,,0,,64,46,,300,290,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-09,16.11,,0,,0,0,,55,37,,320,300,25.9,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-10,11.86,,0,,0,0,,44,28,,320,340,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-11,2.46,,0,,0,0,,52,23,,100,160,8.9,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-12,6.04,,0.35,,,0,,41,35,,70,100,14.1,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-13,3.8,,0.14,,,0,,45,34,,80,60,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-14,10.74,,0,,0,0,,46,38,,320,320,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-15,10.07,,0,,0,0,,46,31,,320,320,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-16,6.71,,0,,0,0,,52,29,,280,270,13,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-17,1.79,,0.2,,,0,,50,29,,170,170,8.1,10.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-18,1.79,,0,,0,0,,57,43,,210,270,6.9,8.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-19,7.38,,0.83,,,0,,61,46,,170,140,17,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-20,17.67,,0,,0,0,,52,27,,320,320,29.1,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-21,6.71,,0,,0,0,,43,20,,310,310,19.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-22,6.04,,0,,0,0,,43,28,,90,110,12.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-23,7.38,,1.55,,,0,,66,40,,150,160,23.9,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-24,11.41,,0.13,,,0,,52,32,,280,300,29.1,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-25,8.5,,0,,0,0,,45,28,,310,280,17,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-26,4.25,,0,,0,0,,49,23,,280,300,16.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-27,1.34,,0,,0,0,,50,26,,300,290,8.1,10.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-28,4.7,,0,,0,0,,58,26,,220,220,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-29,12.53,,0.12,,0,0,,50,26,,310,320,21,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-30,8.05,,0,,0,0,,42,20,,300,290,21.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-01-31,2.46,,0,,0,0,,50,23,,270,260,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-01,1.79,,0,,0,0,,59,25,,250,250,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-02,2.01,,0,,0,0,,66,30,,150,140,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-03,1.12,,0,,,0,,64,42,,180,120,8.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-04,1.79,,0,,0,0,,65,36,,190,210,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-05,2.91,,0,,0,0,,73,52,,320,320,10.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-06,5.59,,0.06,,0,0,,69,52,,200,210,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-07,11.41,,0,,0,0,,79,60,,220,200,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-08,14.32,,0.01,,,0,,67,40,,330,310,23.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-09,6.26,,0,,0,0,,53,37,,330,340,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-10,5.14,,0.13,,,0,,44,35,,60,80,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-11,2.46,,0.05,,,0,,54,36,,120,110,6,8.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-12,8.95,,0.88,,,0,,67,45,,280,310,25.9,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-13,9.17,,0,,0,0,,55,34,,320,320,23.9,33.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-14,4.47,,0,,0,0,,63,29,,200,220,14.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-15,6.71,,0.27,,,0,,59,47,,220,220,14.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-16,8.5,,0.1,,,0,,59,46,,310,220,18.1,25.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-17,5.59,,0.16,,,0,,49,42,,330,320,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-18,9.84,,0.08,,,0,,59,43,,320,330,19.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-19,8.5,,1.74,,0,0,,46,36,,70,90,16.1,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-20,5.82,,0.42,,0,0,,42,37,,70,90,12.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-21,2.46,,0.64,,0,0,,61,40,,290,290,18.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-22,4.25,,0.04,,0,0,,58,49,,90,70,13,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-23,5.59,,0.01,,0,0,,49,45,,120,130,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-24,11.41,,0.25,,,0,,62,45,,310,290,29.1,38
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-25,6.49,,0,,0,0,,61,37,,360,360,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-26,2.91,,0,,0,0,,65,38,,180,180,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-27,2.01,,0.03,,0,0,,66,50,,230,220,8.1,10.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-02-28,2.91,,0.29,,0,0,,62,51,,250,190,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-01,7.61,,0.01,,0,0,,66,57,,250,210,17,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-02,6.49,,0,,0,0,,65,49,,310,290,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-03,7.16,,1.04,,,0,,60,40,,320,330,23,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-04,14.99,,0,,0,0,,42,33,,310,290,21.9,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-05,12.53,,0,,0,0,,43,25,,280,280,23,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-06,10.07,,0,,0,0,,44,25,,320,320,19.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-07,3.8,,0,,0,0,,58,25,,210,210,12.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-08,4.7,,0.05,,,0,,65,46,,200,200,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-09,4.7,,0,,0,0,,68,45,,160,140,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-10,4.47,,0.03,,0,0,,68,50,,240,340,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-11,3.36,,0.03,,,0,,66,48,,320,340,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-12,2.68,,0,,0,0,,71,41,,320,330,8.9,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-13,6.04,,0,,0,0,,68,49,,140,150,15,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-14,8.72,,0.01,,0,0,,75,55,,170,170,21.9,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-15,10.07,,0.63,,,0,,66,47,,330,330,28,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-16,10.07,,0,,0,0,,52,41,,320,320,23,31.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-17,4.47,,0,,0,0,,62,38,,310,300,19.9,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-18,9.17,,0,,0,0,,59,36,,350,320,21.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-19,4.47,,0,,0,0,,58,33,,70,90,15,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-20,1.79,,0,,0,0,,62,30,,99,,6.9,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-21,9.62,,0,,,0,,60,39,,330,320,23.9,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-22,11.63,,0,,,0,,65,39,,290,360,21.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-23,3.8,,0,,0,0,,71,35,,310,310,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-24,3.58,,0,,0,0,,73,37,,200,210,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-25,4.92,,0.5,,,0,,66,47,,300,290,16.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-26,7.38,,0.47,,,0,,61,48,,340,330,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-27,5.14,,0,,0,0,,61,42,,60,100,12.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-28,2.01,,0,,0,0,,67,36,,190,170,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-29,3.8,,0,,0,0,,72,41,,220,220,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-30,8.5,,0,,0,0,,75,52,,210,220,19.9,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-03-31,13.65,,0.08,,,0,,68,42,,310,320,23.9,34
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-01,4.92,,0,,0,0,,59,31,,330,330,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-02,5.14,,0,,0,0,,61,41,,310,300,15,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-03,2.01,,0,,0,0,,72,34,,210,300,8.1,11
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-04,3.8,,0.09,,,0,,68,41,,160,160,15,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-05,5.14,,0.16,,0,0,,74,53,,250,220,14.1,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-06,4.03,,0,,0,0,,74,57,,160,140,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-07,4.47,,0.79,,0,0,,79,59,,260,260,23,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-08,5.59,,0.02,,0,0,,73,61,,200,200,18.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-09,4.03,,1.14,,0,0,,74,58,,350,350,16.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-10,2.24,,0,,0,0,,82,52,,190,270,10.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-11,6.93,,0,,0,0,,80,58,,150,140,18.1,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-12,6.71,,0.1,,0,0,,77,61,,230,160,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-13,5.37,,0,,0,0,,80,57,,200,170,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-14,14.32,,1.28,,0,0,,77,50,,250,250,29.1,38.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-15,12.97,,0,,0,0,,65,44,,280,340,23,35.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-16,2.91,,0,,0,0,,74,41,,190,180,10.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-17,4.03,,0,,0,0,,79,47,,210,190,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-18,8.05,,0.12,,0,0,,78,59,,220,230,21.9,30
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-19,10.96,,3.26,,,0,,70,45,,240,270,25.1,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-20,8.95,,0.08,,,0,,49,42,,270,280,21,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-21,8.5,,0,,0,0,,70,41,,330,310,21.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-22,1.57,,0,,0,0,,80,42,,280,230,8.9,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-23,4.25,,0,,0,0,,82,49,,270,270,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-24,6.04,,0,,0,0,,81,56,,210,210,17,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-25,7.61,,0.05,,0,0,,75,60,,270,260,21.9,28
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-26,12.3,,0.01,,0,0,,72,57,,320,340,29.1,36.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-27,6.71,,0,,0,0,,77,45,,220,220,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-28,6.71,,0,,0,0,,81,55,,280,280,17,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-29,3.58,,0,,0,0,,84,58,,190,180,14.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-04-30,3.58,,0,,0,0,,84,58,,150,160,13,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-01,4.25,,0,,0,0,,82,63,,170,160,12.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-02,3.13,,0,,0,0,,82,62,,180,130,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-03,4.03,,0,,0,0,,84,63,,240,220,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-04,4.92,,0.54,,0,0,,82,65,,220,230,21.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-05,9.84,,0.05,,0,0,,79,61,,220,210,17,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-06,3.58,,0,,0,0,,81,56,,310,330,10.1,13
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-07,2.46,,0,,0,0,,83,57,,130,150,8.9,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-08,4.47,,0,,0,0,,83,64,,150,150,15,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-09,6.93,,0.65,,0,0,,79,64,,290,260,21.9,29.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-10,2.91,,0.18,,0,0,,84,62,,290,300,14.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-11,6.71,,0.07,,0,0,,81,66,,230,230,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-12,6.93,,1.3,,0,0,,74,65,,280,280,15,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-13,9.17,,0,,0,0,,73,56,,310,300,18.1,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-14,6.71,,0,,0,0,,72,49,,350,350,15,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-15,3.58,,0,,0,0,,76,48,,280,140,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-16,3.8,,0,,0,0,,85,57,,290,300,14.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-17,4.03,,0,,0,0,,88,63,,240,250,18.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-18,3.36,,0,,0,0,,87,63,,200,190,12.1,18.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-19,5.14,,0,,0,0,,88,63,,200,200,17,23.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-20,4.7,,0,,0,0,,86,65,,310,310,14.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-21,2.46,,0,,0,0,,89,59,,190,160,12.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-22,3.8,,0,,0,0,,91,66,,210,210,16.1,21
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-23,3.13,,0,,0,0,,90,69,,210,210,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-24,3.36,,0,,0,0,,93,67,,310,300,12.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-25,4.03,,0,,0,0,,93,68,,230,270,13,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-26,4.7,,0,,0,0,,94,67,,260,240,17,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-27,4.7,,0,,0,0,,93,66,,280,320,15,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-28,7.16,,0,,0,0,,94,69,,220,210,18.1,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-29,5.82,,0,,0,0,,93,65,,210,220,19.9,23
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-30,7.38,,0,,0,0,,92,70,,210,250,21,27.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-05-31,8.05,,0,,0,0,,87,67,,280,260,19.9,25.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-01,4.7,,0,,,0,,88,60,,290,320,16.1,19.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-02,5.14,,0.09,,,0,,88,62,,360,360,29.1,36
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-03,5.14,,0,,,0,,88,63,,310,350,15,21.9
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-04,2.91,,0,,,0,,83,67,,80,50,10.1,19
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-05,2.46,,0,,,0,,83,67,,20,20,12.1,16.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-06,4.7,,0.03,,,0,,76,70,,220,200,10.1,14.1
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-07,5.82,,0.88,,,0,,89,69,,250,250,25.9,40
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-08,3.13,,1.36,,,0,,70,67,,140,140,12.1,17
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-09,3.58,,0.02,,,0,,80,69,,160,160,10.1,15
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",33.875,-84.30222,305.3,2019-06-10,4.7,,0.19,,,0,,83,71,,340,340,15,23
